value,type,iso2,filename,numerical,inadequate,urban.inadequate,rural.inadequate,phase
container,water,YE,yehr61dt,FALSE,,1,1,6
dam,water,ID,idhr63dt,FALSE,,1,1,6
35,wall,BF,bfhr62dt,TRUE,0,,,6
35,wall,BU,buhr61dt,TRUE,0,,,6
35,wall,CI,cihr61dt,TRUE,0,,,6
35,wall,CM,cmhr60dt,TRUE,0,,,6
35,wall,ET,ethr61dt,TRUE,0,,,6
35,wall,HN,hnhr62dt,TRUE,0,,,6
35,wall,KH,khhr61dt,TRUE,0,,,6
35,wall,KM,kmhr61dt,TRUE,0,,,6
35,wall,LB,lbhr61dt,TRUE,0,,,6
35,wall,LB,lbhr6adt,TRUE,0,,,6
35,wall,ML,mlhr6hdt,TRUE,0,,,6
35,wall,MW,mwhr61dt,TRUE,0,,,6
35,wall,NG,nghr6adt,TRUE,0,,,6
35,wall,PH,phhr61dt,TRUE,0,,,6
dam,water,UG,ughr60dt,FALSE,,1,1,6
dam/lake/pond,water,LS,lshr61dt,FALSE,,1,1,6
government network,water,YE,yehr61dt,FALSE,,0,0,6
gravity flow scheme,water,UG,ughr6adt,FALSE,,1,1,6
gravity flow scheme,water,UG,ughr72dt,FALSE,,1,1,7
local network,water,YE,yehr61dt,FALSE,,0,0,6
NAN,water,EG,eghr61dt,FALSE,,NAN,NAN,6
NAN,water,CD,cdhr61dt,FALSE,,NAN,NAN,6
NAN,water,DR,drhr61dt,FALSE,,NAN,NAN,6
NAN,water,ID,idhr63dt,FALSE,,NAN,NAN,6
NAN,water,KH,khhr61dt,FALSE,,NAN,NAN,6
NAN,water,KY,kyhr61dt,FALSE,,NAN,NAN,6
NAN,water,LS,lshr61dt,FALSE,,NAN,NAN,6
NAN,water,NM,nmhr61dt,FALSE,,NAN,NAN,6
NAN,water,TG,tghr61dt,FALSE,,NAN,NAN,6
NAN,water,TJ,tjhr61dt,FALSE,,NAN,NAN,6
NAN,water,YE,yehr61dt,FALSE,,NAN,NAN,6
NAN,water,ZM,zmhr61dt,FALSE,,NAN,NAN,6
NAN,water,BD,bdhr70dt,FALSE,,NAN,NAN,7
NAN,water,BF,bfhr70dt,FALSE,,NAN,NAN,7
NAN,water,KE,kehr70dt,FALSE,,NAN,NAN,7
NAN,water,KH,khhr72dt,FALSE,,NAN,NAN,7
NAN,water,UG,ughr72dt,FALSE,,NAN,NAN,7
neighbor's house,water,MZ,mzhr62dt,FALSE,,1,0,6
neighbor's tap,water,TZ,tzhr6adt,FALSE,,1,0,6
35,wall,PK,pkhr61dt,TRUE,0,,,6
35,wall,RW,rwhr61dt,TRUE,0,,,6
35,wall,SL,slhr61dt,TRUE,0,,,6
35,wall,TL,tlhr61dt,TRUE,0,,,6
35,wall,TZ,tzhr6adt,TRUE,0,,,6
34,wall,AM,amhr61dt,TRUE,0,,,6
34,wall,BD,bdhr61dt,TRUE,0,,,6
34,wall,BF,bfhr62dt,TRUE,0,,,6
34,wall,BU,buhr61dt,TRUE,0,,,6
34,wall,CG,cghr60dt,TRUE,0,,,6
open public well,water,ID,idhr63dt,FALSE,,1,0,6
open well in dwelling,water,ID,idhr63dt,FALSE,,1,1,6
open well in yard/polt,water,ID,idhr63dt,FALSE,,1,1,6
open well with sump pump,water,CO,cohr61dt,FALSE,,1,1,6
open well without sump pump,water,CO,cohr61dt,FALSE,,1,1,6
other,water,EG,eghr61dt,FALSE,,NAN,NAN,6
other,water,AO,aohr61dt,FALSE,,NAN,NAN,6
other,water,BD,bdhr61dt,FALSE,,NAN,NAN,6
other,water,BJ,bjhr61dt,FALSE,,NAN,NAN,6
other,water,BU,buhr61dt,FALSE,,NAN,NAN,6
other,water,CD,cdhr61dt,FALSE,,NAN,NAN,6
other,water,CO,cohr61dt,FALSE,,NAN,NAN,6
11,floor,NG,nghr61dt,TRUE,1,,,6
21,floor,NG,nghr61dt,TRUE,1,,,6
31,floor,NG,nghr61dt,TRUE,0,,,6
32,floor,NG,nghr61dt,TRUE,0,,,6
33,floor,NG,nghr61dt,TRUE,0,,,6
34,floor,NG,nghr61dt,TRUE,0,,,6
35,floor,NG,nghr61dt,TRUE,0,,,6
99,floor,NG,nghr61dt,TRUE,NAN,,,6
11,toilets,NG,nghr61dt,TRUE,0,,,6
12,toilets,NG,nghr61dt,TRUE,0,,,6
13,toilets,NG,nghr61dt,TRUE,0,,,6
14,toilets,NG,nghr61dt,TRUE,1,,,6
15,toilets,NG,nghr61dt,TRUE,1,,,6
21,toilets,NG,nghr61dt,TRUE,0,,,6
22,toilets,NG,nghr61dt,TRUE,0,,,6
23,toilets,NG,nghr61dt,TRUE,1,,,6
31,toilets,NG,nghr61dt,TRUE,1,,,6
41,toilets,NG,nghr61dt,TRUE,0,,,6
42,toilets,NG,nghr61dt,TRUE,1,,,6
43,toilets,NG,nghr61dt,TRUE,1,,,6
96,toilets,NG,nghr61dt,TRUE,NAN,,,6
99,toilets,NG,nghr61dt,TRUE,NAN,,,6
34,wall,CI,cihr61dt,TRUE,0,,,6
34,wall,CM,cmhr60dt,TRUE,0,,,6
34,wall,ET,ethr61dt,TRUE,0,,,6
34,wall,GM,gmhr60dt,TRUE,0,,,6
34,wall,HN,hnhr62dt,TRUE,0,,,6
34,wall,HT,hthr61dt,TRUE,0,,,6
34,wall,KH,khhr61dt,TRUE,0,,,6
34,wall,KM,kmhr61dt,TRUE,0,,,6
34,wall,LB,lbhr61dt,TRUE,0,,,6
34,wall,LB,lbhr6adt,TRUE,0,,,6
34,wall,ML,mlhr6hdt,TRUE,0,,,6
11,water,NG,nghr61dt,TRUE,,0,0,6
12,water,NG,nghr61dt,TRUE,,0,0,6
13,water,NG,nghr61dt,TRUE,,1,0,6
21,water,NG,nghr61dt,TRUE,,1,0,6
31,water,NG,nghr61dt,TRUE,,1,0,6
32,water,NG,nghr61dt,TRUE,,1,1,6
41,water,NG,nghr61dt,TRUE,,1,0,6
42,water,NG,nghr61dt,TRUE,,1,1,6
43,water,NG,nghr61dt,TRUE,,1,1,6
51,water,NG,nghr61dt,TRUE,,1,1,6
61,water,NG,nghr61dt,TRUE,,1,1,6
62,water,NG,nghr61dt,TRUE,,1,1,6
71,water,NG,nghr61dt,TRUE,,0,0,6
72,water,NG,nghr61dt,TRUE,,0,0,6
99,water,NG,nghr61dt,TRUE,,NAN,NAN,6
11,floor,NG,nghr6adt,TRUE,1,,,6
12,floor,NG,nghr6adt,TRUE,1,,,6
21,floor,NG,nghr6adt,TRUE,1,,,6
22,floor,NG,nghr6adt,TRUE,1,,,6
31,floor,NG,nghr6adt,TRUE,0,,,6
32,floor,NG,nghr6adt,TRUE,0,,,6
33,floor,NG,nghr6adt,TRUE,0,,,6
34,floor,NG,nghr6adt,TRUE,0,,,6
35,floor,NG,nghr6adt,TRUE,0,,,6
96,floor,NG,nghr6adt,TRUE,NAN,,,6
99,floor,NG,nghr6adt,TRUE,NAN,,,6
11,toilets,NG,nghr6adt,TRUE,0,,,6
12,toilets,NG,nghr6adt,TRUE,0,,,6
13,toilets,NG,nghr6adt,TRUE,0,,,6
14,toilets,NG,nghr6adt,TRUE,1,,,6
15,toilets,NG,nghr6adt,TRUE,1,,,6
21,toilets,NG,nghr6adt,TRUE,0,,,6
22,toilets,NG,nghr6adt,TRUE,0,,,6
23,toilets,NG,nghr6adt,TRUE,1,,,6
31,toilets,NG,nghr6adt,TRUE,1,,,6
41,toilets,NG,nghr6adt,TRUE,0,,,6
42,toilets,NG,nghr6adt,TRUE,1,,,6
43,toilets,NG,nghr6adt,TRUE,1,,,6
96,toilets,NG,nghr6adt,TRUE,NAN,,,6
99,toilets,NG,nghr6adt,TRUE,NAN,,,6
34,wall,MW,mwhr61dt,TRUE,0,,,6
34,wall,NG,nghr6adt,TRUE,0,,,6
34,wall,NI,nihr61dt,TRUE,0,,,6
34,wall,PH,phhr61dt,TRUE,0,,,6
34,wall,PK,pkhr61dt,TRUE,0,,,6
34,wall,RW,rwhr61dt,TRUE,0,,,6
34,wall,SL,slhr61dt,TRUE,0,,,6
34,wall,TL,tlhr61dt,TRUE,0,,,6
34,wall,TZ,tzhr6adt,TRUE,0,,,6
34,wall,UG,ughr60dt,TRUE,0,,,6
33,wall,AM,amhr61dt,TRUE,0,,,6
33,wall,BD,bdhr61dt,TRUE,0,,,6
33,wall,BF,bfhr62dt,TRUE,0,,,6
33,wall,BU,buhr61dt,TRUE,0,,,6
33,wall,CG,cghr60dt,TRUE,0,,,6
33,wall,CI,cihr61dt,TRUE,0,,,6
11,water,NG,nghr6adt,TRUE,,0,0,6
12,water,NG,nghr6adt,TRUE,,0,0,6
13,water,NG,nghr6adt,TRUE,,1,0,6
21,water,NG,nghr6adt,TRUE,,1,0,6
31,water,NG,nghr6adt,TRUE,,1,0,6
32,water,NG,nghr6adt,TRUE,,1,1,6
41,water,NG,nghr6adt,TRUE,,1,0,6
42,water,NG,nghr6adt,TRUE,,1,1,6
43,water,NG,nghr6adt,TRUE,,1,1,6
51,water,NG,nghr6adt,TRUE,,1,1,6
61,water,NG,nghr6adt,TRUE,,1,1,6
62,water,NG,nghr6adt,TRUE,,1,1,6
71,water,NG,nghr6adt,TRUE,,0,0,6
72,water,NG,nghr6adt,TRUE,,0,0,6
96,water,NG,nghr6adt,TRUE,,NAN,NAN,6
99,water,NG,nghr6adt,TRUE,,NAN,NAN,6
11,floor,NI,nihr61dt,TRUE,1,,,6
21,floor,NI,nihr61dt,TRUE,1,,,6
22,floor,NI,nihr61dt,TRUE,1,,,6
32,floor,NI,nihr61dt,TRUE,0,,,6
33,floor,NI,nihr61dt,TRUE,0,,,6
34,floor,NI,nihr61dt,TRUE,0,,,6
35,floor,NI,nihr61dt,TRUE,0,,,6
96,floor,NI,nihr61dt,TRUE,NAN,,,6
99,floor,NI,nihr61dt,TRUE,NAN,,,6
11,toilets,NI,nihr61dt,TRUE,0,,,6
12,toilets,NI,nihr61dt,TRUE,0,,,6
21,toilets,NI,nihr61dt,TRUE,0,,,6
22,toilets,NI,nihr61dt,TRUE,0,,,6
23,toilets,NI,nihr61dt,TRUE,1,,,6
31,toilets,NI,nihr61dt,TRUE,1,,,6
42,toilets,NI,nihr61dt,TRUE,1,,,6
96,toilets,NI,nihr61dt,TRUE,NAN,,,6
99,toilets,NI,nihr61dt,TRUE,NAN,,,6
33,wall,CM,cmhr60dt,TRUE,0,,,6
33,wall,ET,ethr61dt,TRUE,0,,,6
33,wall,GM,gmhr60dt,TRUE,0,,,6
33,wall,HN,hnhr62dt,TRUE,0,,,6
33,wall,HT,hthr61dt,TRUE,0,,,6
33,wall,KH,khhr61dt,TRUE,0,,,6
33,wall,KM,kmhr61dt,TRUE,0,,,6
33,wall,LB,lbhr61dt,TRUE,0,,,6
33,wall,LB,lbhr6adt,TRUE,0,,,6
33,wall,ML,mlhr6hdt,TRUE,0,,,6
33,wall,MW,mwhr61dt,TRUE,0,,,6
33,wall,NG,nghr61dt,TRUE,0,,,6
33,wall,NG,nghr6adt,TRUE,0,,,6
33,wall,NI,nihr61dt,TRUE,0,,,6
other,water,DR,drhr61dt,FALSE,,NAN,NAN,6
other,water,DR,drhr6adt,FALSE,,NAN,NAN,6
other,water,ID,idhr63dt,FALSE,,NAN,NAN,6
other,water,JO,johr61dt,FALSE,,NAN,NAN,6
other,water,KY,kyhr61dt,FALSE,,NAN,NAN,6
other,water,LS,lshr61dt,FALSE,,NAN,NAN,6
other,water,MD,mdhr6hdt,FALSE,,NAN,NAN,6
other,water,ML,mlhr6hdt,FALSE,,NAN,NAN,6
other,water,MW,mwhr6hdt,FALSE,,NAN,NAN,6
other,water,MZ,mzhr62dt,FALSE,,NAN,NAN,6
other,water,NI,nihr61dt,FALSE,,NAN,NAN,6
other,water,NM,nmhr61dt,FALSE,,NAN,NAN,6
other,water,NP,nphr60dt,FALSE,,NAN,NAN,6
other,water,PE,pehr61dt,FALSE,,NAN,NAN,6
other,water,PE,pehr6adt,FALSE,,NAN,NAN,6
other,water,PE,pehr6idt,FALSE,,NAN,NAN,6
other,water,PH,phhr61dt,FALSE,,NAN,NAN,6
other,water,TJ,tjhr61dt,FALSE,,NAN,NAN,6
other,water,TZ,tzhr6adt,FALSE,,NAN,NAN,6
other,water,UG,ughr60dt,FALSE,,NAN,NAN,6
other,water,UG,ughr6adt,FALSE,,NAN,NAN,6
other,water,YE,yehr61dt,FALSE,,NAN,NAN,6
other,water,ZM,zmhr61dt,FALSE,,NAN,NAN,6
other,water,ZW,zwhr62dt,FALSE,,NAN,NAN,6
other,water,BD,bdhr70dt,FALSE,,NAN,NAN,7
other,water,BF,bfhr70dt,FALSE,,NAN,NAN,7
other,water,GH,ghhr70dt,FALSE,,NAN,NAN,7
other,water,KE,kehr70dt,FALSE,,NAN,NAN,7
other,water,KE,kehr7hdt,FALSE,,NAN,NAN,7
other,water,UG,ughr72dt,FALSE,,NAN,NAN,7
piped from the neighbor,water,CD,cdhr61dt,FALSE,,1,0,6
piped from the neighbor,water,BF,bfhr70dt,FALSE,,1,0,7
piped into dwelling,water,EG,eghr61dt,FALSE,,0,0,6
piped into dwelling,water,AO,aohr61dt,FALSE,,0,0,6
piped into dwelling,water,BD,bdhr61dt,FALSE,,0,0,6
piped into dwelling,water,BJ,bjhr61dt,FALSE,,0,0,6
piped into dwelling,water,BU,buhr61dt,FALSE,,0,0,6
piped into dwelling,water,CD,cdhr61dt,FALSE,,0,0,6
piped into dwelling,water,DR,drhr61dt,FALSE,,0,0,6
piped into dwelling,water,DR,drhr6adt,FALSE,,0,0,6
piped into dwelling,water,ID,idhr63dt,FALSE,,0,0,6
33,wall,PH,phhr61dt,TRUE,0,,,6
33,wall,PK,pkhr61dt,TRUE,0,,,6
33,wall,RW,rwhr61dt,TRUE,0,,,6
33,wall,SL,slhr61dt,TRUE,0,,,6
33,wall,TL,tlhr61dt,TRUE,0,,,6
33,wall,TZ,tzhr6adt,TRUE,0,,,6
33,wall,UG,ughr60dt,TRUE,0,,,6
32,wall,AM,amhr61dt,TRUE,0,,,6
32,wall,BD,bdhr61dt,TRUE,0,,,6
32,wall,BF,bfhr62dt,TRUE,0,,,6
32,wall,BU,buhr61dt,TRUE,0,,,6
32,wall,CG,cghr60dt,TRUE,0,,,6
32,wall,CI,cihr61dt,TRUE,0,,,6
32,wall,CM,cmhr60dt,TRUE,0,,,6
32,wall,ET,ethr61dt,TRUE,0,,,6
32,wall,GA,gahr60dt,TRUE,0,,,6
32,wall,GM,gmhr60dt,TRUE,0,,,6
32,wall,HN,hnhr62dt,TRUE,0,,,6
32,wall,HT,hthr61dt,TRUE,0,,,6
32,wall,KH,khhr61dt,TRUE,0,,,6
piped into dwelling,water,JO,johr61dt,FALSE,,0,0,6
piped into dwelling,water,JO,johr6cdt,FALSE,,0,0,6
piped into dwelling,water,KY,kyhr61dt,FALSE,,0,0,6
piped into dwelling,water,LS,lshr61dt,FALSE,,0,0,6
piped into dwelling,water,MD,mdhr61dt,FALSE,,0,0,6
piped into dwelling,water,MD,mdhr6hdt,FALSE,,0,0,6
piped into dwelling,water,ML,mlhr6hdt,FALSE,,0,0,6
piped into dwelling,water,MW,mwhr6hdt,FALSE,,0,0,6
piped into dwelling,water,MZ,mzhr62dt,FALSE,,0,0,6
piped into dwelling,water,NI,nihr61dt,FALSE,,0,0,6
piped into dwelling,water,NM,nmhr61dt,FALSE,,0,0,6
piped into dwelling,water,NP,nphr60dt,FALSE,,0,0,6
piped into dwelling,water,PE,pehr61dt,FALSE,,0,0,6
piped into dwelling,water,PE,pehr6adt,FALSE,,0,0,6
piped into dwelling,water,PE,pehr6idt,FALSE,,0,0,6
11,floor,NP,nphr60dt,TRUE,1,,,6
12,floor,NP,nphr60dt,TRUE,1,,,6
21,floor,NP,nphr60dt,TRUE,1,,,6
22,floor,NP,nphr60dt,TRUE,1,,,6
31,floor,NP,nphr60dt,TRUE,0,,,6
32,floor,NP,nphr60dt,TRUE,0,,,6
33,floor,NP,nphr60dt,TRUE,0,,,6
34,floor,NP,nphr60dt,TRUE,0,,,6
35,floor,NP,nphr60dt,TRUE,0,,,6
96,floor,NP,nphr60dt,TRUE,NAN,,,6
99,floor,NP,nphr60dt,TRUE,NAN,,,6
piped into dwelling,water,PH,phhr61dt,FALSE,,0,0,6
piped into dwelling,water,RW,rwhr6qdt,FALSE,,0,0,6
piped into dwelling,water,TG,tghr61dt,FALSE,,0,0,6
piped into dwelling,water,TJ,tjhr61dt,FALSE,,0,0,6
piped into dwelling,water,TZ,tzhr6adt,FALSE,,0,0,6
piped into dwelling,water,UG,ughr60dt,FALSE,,0,0,6
piped into dwelling,water,UG,ughr6adt,FALSE,,0,0,6
piped into dwelling,water,ZM,zmhr61dt,FALSE,,0,0,6
piped into dwelling,water,ZW,zwhr62dt,FALSE,,0,0,6
piped into dwelling,water,BD,bdhr70dt,FALSE,,0,0,7
piped into dwelling,water,BF,bfhr70dt,FALSE,,0,0,7
32,wall,KM,kmhr61dt,TRUE,0,,,6
32,wall,LB,lbhr61dt,TRUE,0,,,6
32,wall,LB,lbhr6adt,TRUE,0,,,6
32,wall,ML,mlhr6hdt,TRUE,0,,,6
32,wall,MW,mwhr61dt,TRUE,0,,,6
32,wall,NG,nghr61dt,TRUE,0,,,6
32,wall,NG,nghr6adt,TRUE,0,,,6
32,wall,NI,nihr61dt,TRUE,0,,,6
32,wall,PH,phhr61dt,TRUE,0,,,6
32,wall,PK,pkhr61dt,TRUE,0,,,6
32,wall,RW,rwhr61dt,TRUE,0,,,6
32,wall,SL,slhr61dt,TRUE,0,,,6
32,wall,TL,tlhr61dt,TRUE,0,,,6
32,wall,TZ,tzhr6adt,TRUE,0,,,6
piped into dwelling,water,GH,ghhr70dt,FALSE,,0,0,7
piped into dwelling,water,KE,kehr70dt,FALSE,,0,0,7
piped into dwelling,water,KE,kehr7hdt,FALSE,,0,0,7
piped into dwelling,water,MW,mwhr71dt,FALSE,,0,0,7
piped into dwelling,water,UG,ughr72dt,FALSE,,0,0,7
piped outside dwelling but within buikding,water,PE,pehr61dt,FALSE,,0,0,6
piped outside dwelling but within buikding,water,PE,pehr6adt,FALSE,,0,0,6
piped outside dwelling but within buikding,water,PE,pehr6idt,FALSE,,0,0,6
piped to yard/plot,water,EG,eghr61dt,FALSE,,0,0,6
piped to yard/plot,water,AO,aohr61dt,FALSE,,0,0,6
piped to yard/plot,water,BD,bdhr61dt,FALSE,,0,0,6
piped to yard/plot,water,BJ,bjhr61dt,FALSE,,0,0,6
piped to yard/plot,water,BU,buhr61dt,FALSE,,0,0,6
piped to yard/plot,water,CD,cdhr61dt,FALSE,,0,0,6
piped to yard/plot,water,DR,drhr61dt,FALSE,,0,0,6
piped to yard/plot,water,DR,drhr6adt,FALSE,,0,0,6
piped to yard/plot,water,ID,idhr63dt,FALSE,,0,0,6
piped to yard/plot,water,JO,johr61dt,FALSE,,0,0,6
piped to yard/plot,water,JO,johr6cdt,FALSE,,0,0,6
piped to yard/plot,water,KY,kyhr61dt,FALSE,,0,0,6
piped to yard/plot,water,LS,lshr61dt,FALSE,,0,0,6
piped to yard/plot,water,MD,mdhr61dt,FALSE,,0,0,6
piped to yard/plot,water,MD,mdhr6hdt,FALSE,,0,0,6
piped to yard/plot,water,ML,mlhr6hdt,FALSE,,0,0,6
piped to yard/plot,water,MW,mwhr6hdt,FALSE,,0,0,6
piped to yard/plot,water,MZ,mzhr62dt,FALSE,,0,0,6
piped to yard/plot,water,NI,nihr61dt,FALSE,,0,0,6
piped to yard/plot,water,NM,nmhr61dt,FALSE,,0,0,6
piped to yard/plot,water,NP,nphr60dt,FALSE,,0,0,6
piped to yard/plot,water,PH,phhr61dt,FALSE,,0,0,6
32,wall,UG,ughr60dt,TRUE,0,,,6
31,wall,AM,amhr61dt,TRUE,0,,,6
31,wall,BD,bdhr61dt,TRUE,0,,,6
31,wall,BF,bfhr62dt,TRUE,0,,,6
31,wall,BU,buhr61dt,TRUE,0,,,6
31,wall,CG,cghr60dt,TRUE,0,,,6
31,wall,CI,cihr61dt,TRUE,0,,,6
31,wall,CM,cmhr60dt,TRUE,0,,,6
31,wall,ET,ethr61dt,TRUE,0,,,6
31,wall,GA,gahr60dt,TRUE,0,,,6
31,wall,GM,gmhr60dt,TRUE,0,,,6
31,wall,HN,hnhr62dt,TRUE,0,,,6
piped to yard/plot,water,RW,rwhr6qdt,FALSE,,0,0,6
piped to yard/plot,water,TG,tghr61dt,FALSE,,0,0,6
piped to yard/plot,water,TJ,tjhr61dt,FALSE,,0,0,6
piped to yard/plot,water,TZ,tzhr6adt,FALSE,,0,0,6
piped to yard/plot,water,UG,ughr60dt,FALSE,,0,0,6
piped to yard/plot,water,UG,ughr6adt,FALSE,,0,0,6
piped to yard/plot,water,ZM,zmhr61dt,FALSE,,0,0,6
piped to yard/plot,water,ZW,zwhr62dt,FALSE,,0,0,6
piped to yard/plot,water,BD,bdhr70dt,FALSE,,0,0,7
piped to yard/plot,water,BF,bfhr70dt,FALSE,,0,0,7
piped to yard/plot,water,GH,ghhr70dt,FALSE,,0,0,7
piped to yard/plot,water,KE,kehr70dt,FALSE,,0,0,7
piped to yard/plot,water,KE,kehr7hdt,FALSE,,0,0,7
piped to yard/plot,water,MW,mwhr71dt,FALSE,,0,0,7
piped to yard/plot,water,UG,ughr72dt,FALSE,,0,0,7
piped water from rural system,water,CO,cohr61dt,FALSE,,0,0,6
piped water from utility company,water,CO,cohr61dt,FALSE,,0,0,6
pond/lake,water,ID,idhr63dt,FALSE,,1,1,6
pond/lake,water,UG,ughr60dt,FALSE,,1,1,6
protected public well,water,ID,idhr63dt,FALSE,,1,0,6
protected public well/spring,water,UG,ughr60dt,FALSE,,1,0,6
protected spring,water,EG,eghr61dt,FALSE,,1,0,6
protected spring,water,AO,aohr61dt,FALSE,,1,0,6
protected spring,water,BD,bdhr61dt,FALSE,,1,0,6
protected spring,water,BJ,bjhr61dt,FALSE,,1,0,6
protected spring,water,BU,buhr61dt,FALSE,,1,0,6
protected spring,water,CD,cdhr61dt,FALSE,,1,0,6
31,wall,HT,hthr61dt,TRUE,0,,,6
31,wall,KH,khhr61dt,TRUE,0,,,6
31,wall,KM,kmhr61dt,TRUE,0,,,6
31,wall,LB,lbhr61dt,TRUE,0,,,6
31,wall,LB,lbhr6adt,TRUE,0,,,6
31,wall,ML,mlhr6hdt,TRUE,0,,,6
31,wall,MW,mwhr61dt,TRUE,0,,,6
31,wall,NG,nghr61dt,TRUE,0,,,6
31,wall,NG,nghr6adt,TRUE,0,,,6
31,wall,NI,nihr61dt,TRUE,0,,,6
31,wall,PH,phhr61dt,TRUE,0,,,6
31,wall,PK,pkhr61dt,TRUE,0,,,6
protected spring,water,KY,kyhr61dt,FALSE,,1,0,6
protected spring,water,LS,lshr61dt,FALSE,,1,0,6
protected spring,water,MD,mdhr61dt,FALSE,,1,0,6
protected spring,water,MD,mdhr6hdt,FALSE,,1,0,6
protected spring,water,ML,mlhr6hdt,FALSE,,1,0,6
protected spring,water,MW,mwhr6hdt,FALSE,,1,0,6
protected spring,water,NI,nihr61dt,FALSE,,1,0,6
protected spring,water,NM,nmhr61dt,FALSE,,1,0,6
protected spring,water,NP,nphr60dt,FALSE,,1,0,6
protected spring,water,PH,phhr61dt,FALSE,,1,0,6
protected spring,water,RW,rwhr6qdt,FALSE,,1,0,6
protected spring,water,TG,tghr61dt,FALSE,,1,0,6
protected spring,water,TJ,tjhr61dt,FALSE,,1,0,6
protected spring,water,TZ,tzhr6adt,FALSE,,1,0,6
protected spring,water,UG,ughr6adt,FALSE,,1,0,6
protected spring,water,ZM,zmhr61dt,FALSE,,1,0,6
protected spring,water,ZW,zwhr62dt,FALSE,,1,0,6
protected spring,water,BD,bdhr70dt,FALSE,,1,0,7
protected spring,water,BF,bfhr70dt,FALSE,,1,0,7
protected spring,water,GH,ghhr70dt,FALSE,,1,0,7
protected spring,water,KE,kehr70dt,FALSE,,1,0,7
protected spring,water,KE,kehr7hdt,FALSE,,1,0,7
protected spring,water,UG,ughr72dt,FALSE,,1,0,7
protected well,water,EG,eghr61dt,FALSE,,1,0,6
protected well,water,AO,aohr61dt,FALSE,,1,0,6
protected well,water,BD,bdhr61dt,FALSE,,1,0,6
protected well,water,BJ,bjhr61dt,FALSE,,1,0,6
protected well,water,BU,buhr61dt,FALSE,,1,0,6
31,wall,RW,rwhr61dt,TRUE,0,,,6
31,wall,SL,slhr61dt,TRUE,0,,,6
31,wall,TL,tlhr61dt,TRUE,0,,,6
31,wall,TZ,tzhr6adt,TRUE,0,,,6
31,wall,UG,ughr60dt,TRUE,0,,,6
28,wall,KH,khhr61dt,TRUE,1,,,6
28,wall,PK,pkhr61dt,TRUE,1,,,6
27,wall,KH,khhr61dt,TRUE,1,,,6
27,wall,PK,pkhr61dt,TRUE,1,,,6
27,wall,RW,rwhr61dt,TRUE,1,,,6
27,wall,SL,slhr61dt,TRUE,1,,,6
26,wall,AM,amhr61dt,TRUE,1,,,6
26,wall,BU,buhr61dt,TRUE,1,,,6
protected well,water,CD,cdhr61dt,FALSE,,1,0,6
protected well,water,KY,kyhr61dt,FALSE,,1,0,6
protected well,water,LS,lshr61dt,FALSE,,1,0,6
protected well,water,MD,mdhr61dt,FALSE,,1,0,6
protected well,water,MD,mdhr6hdt,FALSE,,1,0,6
protected well,water,ML,mlhr6hdt,FALSE,,1,0,6
protected well,water,MW,mwhr6hdt,FALSE,,1,0,6
protected well,water,MZ,mzhr62dt,FALSE,,1,0,6
protected well,water,NI,nihr61dt,FALSE,,1,0,6
protected well,water,NM,nmhr61dt,FALSE,,1,0,6
protected well,water,NP,nphr60dt,FALSE,,1,0,6
11,floor,PH,phhr61dt,TRUE,1,,,6
21,floor,PH,phhr61dt,TRUE,1,,,6
22,floor,PH,phhr61dt,TRUE,1,,,6
31,floor,PH,phhr61dt,TRUE,0,,,6
32,floor,PH,phhr61dt,TRUE,0,,,6
33,floor,PH,phhr61dt,TRUE,0,,,6
34,floor,PH,phhr61dt,TRUE,0,,,6
35,floor,PH,phhr61dt,TRUE,0,,,6
36,floor,PH,phhr61dt,TRUE,0,,,6
96,floor,PH,phhr61dt,TRUE,NAN,,,6
99,floor,PH,phhr61dt,TRUE,NAN,,,6
11,toilets,PH,phhr61dt,TRUE,0,,,6
12,toilets,PH,phhr61dt,TRUE,0,,,6
13,toilets,PH,phhr61dt,TRUE,0,,,6
14,toilets,PH,phhr61dt,TRUE,1,,,6
15,toilets,PH,phhr61dt,TRUE,1,,,6
21,toilets,PH,phhr61dt,TRUE,0,,,6
22,toilets,PH,phhr61dt,TRUE,0,,,6
23,toilets,PH,phhr61dt,TRUE,1,,,6
31,toilets,PH,phhr61dt,TRUE,1,,,6
41,toilets,PH,phhr61dt,TRUE,0,,,6
42,toilets,PH,phhr61dt,TRUE,1,,,6
43,toilets,PH,phhr61dt,TRUE,1,,,6
51,toilets,PH,phhr61dt,TRUE,1,,,6
96,toilets,PH,phhr61dt,TRUE,NAN,,,6
99,toilets,PH,phhr61dt,TRUE,NAN,,,6
26,wall,CI,cihr61dt,TRUE,1,,,6
26,wall,CM,cmhr60dt,TRUE,1,,,6
26,wall,ET,ethr61dt,TRUE,1,,,6
26,wall,HN,hnhr62dt,TRUE,1,,,6
26,wall,KH,khhr61dt,TRUE,1,,,6
26,wall,KM,kmhr61dt,TRUE,1,,,6
26,wall,ML,mlhr6hdt,TRUE,1,,,6
26,wall,MW,mwhr61dt,TRUE,1,,,6
26,wall,NG,nghr6adt,TRUE,1,,,6
26,wall,NI,nihr61dt,TRUE,1,,,6
26,wall,RW,rwhr61dt,TRUE,1,,,6
26,wall,SL,slhr61dt,TRUE,1,,,6
26,wall,TL,tlhr61dt,TRUE,1,,,6
25,wall,BD,bdhr61dt,TRUE,1,,,6
