Revenue/Expenditure,Budget Type,District,Government,Value,Workplan,Year,Vote,Revenue Source
Expenditure,Recurrent Expenditure,Kotido District,District Government,"1,185,204",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"1,524,534",Workplan 6: Education,2013/14 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"599,389",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"693,523",Workplan 6: Education,2013/14 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,400237.611,Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"603,666",Workplan 6: Education,2013/14 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"51,013",Workplan 6: Education,2012/13 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,"259,145",Workplan 6: Education,2013/14 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 528,Unspent balances - Other Government Transfers
Revenue,Recurrent Revenues,Kotido District,District Government,"63,339",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"58,677",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"153,263",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Roads Rehabilitation Grant
Revenue,Recurrent Revenues,Kotido District,District Government,"166,905",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 528,Roads Rehabilitation Grant
Revenue,Recurrent Revenues,Kotido District,District Government,"519,578",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kotido District,District Government,"519,578",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 528,Other Transfers from Central Government
Revenue,Recurrent Revenues,Kotido District,District Government,"32,518",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"27,246",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"7,668",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"7,714",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"3,920",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"4,009",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"76,239",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"73,945",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"655,109",Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"710,184",Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 7a: Roads and Engineering,2012/13 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 7a: Roads and Engineering,2013/14 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,"15,015",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"16,974",Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"21,000",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Sanitation and Hygiene
Revenue,Recurrent Revenues,Kotido District,District Government,"22,000",Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Sanitation and Hygiene
Revenue,Recurrent Revenues,Kotido District,District Government,"9,050",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"20,428",Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"4,114",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"4,640",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"4,009",Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"24,000",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Conditional Grant to Urban Water
Revenue,Recurrent Revenues,Kotido District,District Government,"16,000",Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Conditional Grant to Urban Water
Revenue,Development Revenues,Kotido District,District Government,0,Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,,Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Unspent balances - Conditional Grants
Revenue,Development Revenues,Kotido District,District Government,"1,230",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,"7,390",Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,"142,590",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Donor Funding
Revenue,Development Revenues,Kotido District,District Government,0,Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Donor Funding
Revenue,Development Revenues,Kotido District,District Government,"687,119",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Conditional transfer for Rural Water 
Revenue,Development Revenues,Kotido District,District Government,"887,676",Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Conditional transfer for Rural Water 
Expenditure,Recurrent Expenditure,Kotido District,District Government,"22,142",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"25,396",Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"51,613",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"54,016",Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,468536.37,Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"895,066",Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"142,590",Workplan 7b: Water,2012/13 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 7b: Water,2013/14 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,0,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Unspent balances - UnConditional Grants
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 528,Unspent balances - UnConditional Grants
Revenue,Recurrent Revenues,Kotido District,District Government,"63,868",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"67,852",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"10,120",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"32,888",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,0,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"4,378",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 528,Locally Raised Revenues
Revenue,Recurrent Revenues,Kotido District,District Government,"20,911",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"21,389",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 528,District Unconditional Grant - Non Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"76,457",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Recurrent Revenues,Kotido District,District Government,"39,992",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 528,Conditional Grant to District Natural Res. - Wetlands (
Revenue,Development Revenues,Kotido District,District Government,684,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Development Revenues,Kotido District,District Government,"2,500",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Expenditure,Recurrent Expenditure,Kotido District,District Government,"67,766",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"72,497",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 528,Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"102,637",Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Non Wage
Expenditure,Recurrent Expenditure,Kotido District,District Government,"94,002",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 528,Non Wage
Expenditure,Development Expenditure,Kotido District,District Government,684,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,"2,500",Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 528,Domestic Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 8: Natural Resources,2012/13 Approved Budget,Vote: 528,Donor Development
Expenditure,Development Expenditure,Kotido District,District Government,0,Workplan 8: Natural Resources,2013/14 Approved Budget,Vote: 528,Donor Development
Revenue,Recurrent Revenues,Kotido District,District Government,0,Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Unspent balances - UnConditional Grants
Revenue,Recurrent Revenues,Kotido District,District Government,,Workplan 9: Community Based Services,2013/14 Approved Budget,Vote: 528,Unspent balances - UnConditional Grants
Revenue,Recurrent Revenues,Kotido District,District Government,"60,419",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"60,600",Workplan 9: Community Based Services,2013/14 Approved Budget,Vote: 528,Transfer of District Unconditional Grant - Wage
Revenue,Recurrent Revenues,Kotido District,District Government,"31,266",Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,"72,534",Workplan 9: Community Based Services,2013/14 Approved Budget,Vote: 528,Multi-Sectoral Transfers to LLGs
Revenue,Recurrent Revenues,Kotido District,District Government,0,Workplan 9: Community Based Services,2012/13 Approved Budget,Vote: 528,Locally Raised Revenues
